nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_E_score,original_decile,E_expanded_decile,GB_IMD_E_rank,GB_IMD_E_pop_decile,GB_IMD_E_pop_quintile
W,W01000487,15.9,13,9,19.96854792,6,5,18146,5,3
E,E01018483,19.967,9,10.6,19.967,5,5,18147,5,3
W,W01000088,16.3,12,7,19.96332652,6,5,18148,5,3
E,E01029745,19.963,12.5,10.5,19.963,5,5,18149.5,5,3
E,E01030946,19.963,11.8,9.1,19.963,5,5,18149.5,5,3
E,E01010729,19.962,11.2,8.1,19.962,5,5,18151,5,3
E,E01011733,19.96,8.7,8,19.96,5,5,18152.5,5,3
E,E01027553,19.96,11.4,9.9,19.96,5,5,18152.5,5,3
E,E01020969,19.958,11.3,10.7,19.958,5,5,18155,5,3
E,E01022008,19.958,11.8,11.3,19.958,5,5,18155,5,3
E,E01004698,19.958,7.8,6,19.958,5,5,18155,5,3
E,E01030030,19.957,13.4,8.9,19.957,5,5,18157,5,3
S,S01009068,20.80593018,12,9,19.95672317,5,5,18158,5,3
E,E01032238,19.956,9.7,8.7,19.956,5,5,18159.5,5,3
E,E01000733,19.956,14.6,9.3,19.956,5,5,18159.5,5,3
E,E01002247,19.955,14.9,8.5,19.955,5,5,18161.5,5,3
E,E01021843,19.955,12.9,10.2,19.955,5,5,18161.5,5,3
E,E01010418,19.952,10.5,8.8,19.952,5,5,18163,5,3
E,E01024873,19.951,11.2,10.3,19.951,5,5,18164,5,3
W,W01000349,15.8,12,9,19.95025123,6,5,18165,5,3
E,E01004981,19.95,9.3,10.8,19.95,5,5,18166.5,5,3
E,E01019512,19.95,10.4,10.1,19.95,5,5,18166.5,5,3
E,E01003527,19.947,9.2,6.3,19.947,5,5,18168.5,5,3
E,E01005455,19.947,11,8.6,19.947,5,5,18168.5,5,3
E,E01028910,19.946,8,10.9,19.946,5,5,18170,5,3
E,E01000996,19.945,12.5,8.3,19.945,5,5,18171,5,3
E,E01008975,19.943,8.8,8.6,19.943,5,5,18173,5,3
E,E01032134,19.943,7.3,8.7,19.943,5,5,18173,5,3
E,E01013931,19.943,10.5,10.8,19.943,5,5,18173,5,3
S,S01012726,20.07421712,12,7,19.94152702,5,5,18175,5,3
W,W01000889,14.9,10,12,19.94088663,6,5,18176,5,3
E,E01017951,19.938,11.5,11.3,19.938,5,5,18178.5,5,3
E,E01010888,19.938,11.3,9,19.938,5,5,18178.5,5,3
E,E01013509,19.938,9.2,9.6,19.938,5,5,18178.5,5,3
E,E01007143,19.938,10.2,9.8,19.938,5,5,18178.5,5,3
E,E01000290,19.937,12,9.8,19.937,5,5,18181.5,5,3
E,E01006933,19.937,13.5,10.9,19.937,5,5,18181.5,5,3
S,S01011140,22.77825956,15,13,19.93449563,4,5,18183,5,3
E,E01025667,19.934,10,9,19.934,5,5,18184.5,5,3
E,E01009283,19.934,10.5,8.5,19.934,5,5,18184.5,5,3
E,E01000313,19.932,11.5,7.6,19.932,5,5,18186,5,3
S,S01007654,20.24989037,13,7,19.93177239,5,5,18187,5,3
W,W01000575,16.1,13,8,19.92824384,6,5,18188,5,3
E,E01023611,19.928,12.8,10,19.928,5,5,18189.5,5,3
E,E01028189,19.928,12.8,9.5,19.928,5,5,18189.5,5,3
S,S01008773,21.86979822,14,11,19.92766816,4,5,18191,5,3
S,S01013237,20.42322634,12,8,19.92740535,5,5,18192,5,3
E,E01029253,19.927,14.3,11.1,19.927,5,5,18193,5,3
S,S01007440,21.87484846,16,10,19.92577815,4,5,18194,5,3
S,S01012747,21.32410282,13,10,19.92445434,4,5,18195,5,3
E,E01006687,19.924,11.6,10.6,19.924,5,5,18196,5,3
E,E01002894,19.923,9.5,8.6,19.923,5,5,18197,5,3
S,S01013020,21.31619484,11,11,19.92266012,4,5,18198,5,3
S,S01009820,22.5837269,14,13,19.91993649,4,5,18199,5,3
E,E01004610,19.919,10.2,6.4,19.919,5,5,18200,5,3
E,E01009616,19.917,9,8,19.917,5,5,18201,5,3
E,E01023868,19.916,12.8,8.9,19.916,5,5,18202.5,5,3
E,E01020781,19.916,10.8,12.4,19.916,5,5,18202.5,5,3
E,E01027823,19.915,13.7,12.7,19.915,5,5,18204,5,3
E,E01021109,19.913,9.6,7.1,19.913,5,5,18205,5,3
E,E01006375,19.912,9,8.7,19.912,5,5,18206.5,5,3
E,E01004396,19.912,12.4,6.3,19.912,5,5,18206.5,5,3
E,E01016986,19.909,12.8,10.3,19.909,5,5,18208.5,5,3
E,E01010699,19.909,11.1,9.2,19.909,5,5,18208.5,5,3
E,E01001889,19.908,7.5,6,19.908,5,5,18210,5,3
S,S01009949,22.22611759,18,10,19.90616914,4,5,18211,5,3
E,E01013030,19.904,8,8,19.904,5,5,18212,5,3
E,E01029016,19.902,4.8,4.8,19.902,5,5,18213.5,5,3
E,E01009451,19.902,8.2,7.6,19.902,5,5,18213.5,5,3
E,E01017557,19.901,14.9,10.4,19.901,5,5,18215.5,5,3
E,E01002443,19.901,7.4,3.9,19.901,5,5,18215.5,5,3
E,E01010519,19.898,14.4,11.4,19.898,5,5,18217.5,5,3
E,E01032090,19.898,13.8,10.5,19.898,5,5,18217.5,5,3
E,E01024859,19.895,10.3,7.1,19.895,5,5,18219.5,5,3
E,E01000469,19.895,14.3,8.6,19.895,5,5,18219.5,5,3
E,E01033695,19.892,10.2,8.8,19.892,5,5,18221,5,3
S,S01012400,20.2053952,9,9,19.89121038,5,5,18222,5,3
E,E01021909,19.891,7.9,6.2,19.891,5,5,18223,5,3
E,E01021866,19.89,11.8,7.3,19.89,5,5,18224,5,3
E,E01007583,19.889,6.4,6.5,19.889,5,5,18225.5,5,3
E,E01020184,19.889,19.1,13.3,19.889,5,5,18225.5,5,3
S,S01010395,21.48612195,16,9,19.88869582,4,5,18227,5,3
E,E01026286,19.888,9.8,9.3,19.888,5,5,18229,5,3
E,E01008233,19.888,6.9,8,19.888,5,5,18229,5,3
E,E01020590,19.888,12.5,11.6,19.888,5,5,18229,5,3
E,E01026788,19.887,8.4,6.8,19.887,5,5,18231.5,5,3
E,E01029257,19.887,11.6,10.9,19.887,5,5,18231.5,5,3
S,S01012542,22.19093142,12,13,19.88600924,4,5,18233,5,3
E,E01023061,19.886,14.4,12.7,19.886,5,5,18234,5,3
E,E01026232,19.884,13,12.8,19.884,5,5,18235,5,3
S,S01008219,21.83553502,14,11,19.88349564,4,5,18236,5,3
E,E01028081,19.883,10.8,11.1,19.883,5,5,18237,5,3
E,E01026345,19.882,13.3,10.5,19.882,5,5,18238,5,3
W,W01001756,16.7,9,4,19.88120766,6,5,18239,5,3
E,E01014008,19.88,7.4,5.1,19.88,5,5,18240,5,3
E,E01017126,19.878,7.7,6.3,19.878,5,5,18241,5,3
E,E01031442,19.877,10.4,9.2,19.877,5,5,18242.5,5,3
E,E01031469,19.877,11.9,9.5,19.877,5,5,18242.5,5,3
E,E01020609,19.875,14.7,13.8,19.875,5,5,18244,5,3
E,E01000316,19.874,13.8,7.9,19.874,5,5,18245,5,3
E,E01029829,19.872,10.3,8.9,19.872,5,5,18247,5,3
E,E01006212,19.872,9.7,9.7,19.872,5,5,18247,5,3
E,E01029670,19.872,4.1,3.5,19.872,5,5,18247,5,3
S,S01012251,21.28311009,13,10,19.87160603,4,5,18249,5,3
S,S01012956,22.36932498,15,12,19.87136083,4,5,18250,5,3
E,E01004883,19.871,10.2,8.8,19.871,5,5,18251,5,3
S,S01011375,21.2821306,13,10,19.87034327,4,5,18252,5,3
E,E01000219,19.87,9.7,9.3,19.87,5,5,18253.5,5,3
E,E01033339,19.87,10.7,7.6,19.87,5,5,18253.5,5,3
E,E01031731,19.867,13,9,19.867,5,5,18255.5,5,3
E,E01006527,19.867,13.6,11.4,19.867,5,5,18255.5,5,3
E,E01021360,19.865,14.4,10.5,19.865,5,5,18257,5,3
E,E01029595,19.863,8.6,11.3,19.863,5,5,18258,5,3
S,S01011432,21.08319415,10,11,19.85850754,4,5,18259,5,3
S,S01011380,22.17611245,14,12,19.85850362,4,5,18260,5,3
E,E01021982,19.858,12.4,9.2,19.858,5,5,18261.5,5,3
E,E01020503,19.858,12.8,12.4,19.858,5,5,18261.5,5,3
E,E01014101,19.857,6,5,19.857,5,5,18264,5,3
E,E01028022,19.857,13.6,10.7,19.857,5,5,18264,5,3
E,E01019189,19.857,12.6,11.3,19.857,5,5,18264,5,3
E,E01016215,19.856,13.8,7.9,19.856,5,5,18266,5,3
S,S01009568,22.53406247,14,13,19.85590853,4,5,18267,5,3
E,E01024537,19.854,11,11.6,19.854,5,5,18268,5,3
E,E01016013,19.853,10.4,5.2,19.853,5,5,18269,5,3
W,W01000766,16.1,14,8,19.85285707,6,5,18270,5,3
E,E01000260,19.85,11,7.4,19.85,5,5,18271,5,3
E,E01029053,19.849,7.1,5.9,19.849,5,5,18272,5,3
S,S01009153,20.53258629,9,10,19.84896053,5,5,18273,5,3
S,S01010715,20.54389866,13,8,19.84674289,5,5,18274,5,3
E,E01005489,19.846,11.2,10.8,19.846,5,5,18275,5,3
E,E01017015,19.845,9.4,7.6,19.845,5,5,18276.5,5,3
E,E01004377,19.845,11.4,7.2,19.845,5,5,18276.5,5,3
E,E01027948,19.842,10.6,11.7,19.842,5,5,18279.5,5,3
E,E01007243,19.842,10.6,10.1,19.842,5,5,18279.5,5,3
E,E01027213,19.842,12.2,10.3,19.842,5,5,18279.5,5,3
E,E01002873,19.842,9.3,7,19.842,5,5,18279.5,5,3
E,E01031991,19.841,4.9,3.4,19.841,5,5,18282,5,3
E,E01026679,19.84,8.1,7.7,19.84,5,5,18283,5,3
E,E01002344,19.839,12.5,9.5,19.839,5,5,18284,5,3
E,E01027599,19.838,15.8,12.5,19.838,5,5,18285,5,3
S,S01010948,21.43300224,12,11,19.83701496,4,5,18286,5,3
E,E01023677,19.837,15,11.8,19.837,5,5,18288,5,3
E,E01018967,19.837,8.8,6.2,19.837,5,5,18288,5,3
E,E01000006,19.837,11.7,5.9,19.837,5,5,18288,5,3
E,E01032330,19.836,8.8,7.4,19.836,5,5,18290,5,3
E,E01022258,19.835,14.5,12.4,19.835,5,5,18292,5,3
E,E01016925,19.835,13.4,10.6,19.835,5,5,18292,5,3
E,E01021976,19.835,13.5,9.9,19.835,5,5,18292,5,3
E,E01007990,19.834,13.5,11.6,19.834,5,5,18295,5,3
E,E01024594,19.834,10.7,11.4,19.834,5,5,18295,5,3
E,E01020999,19.834,10.1,9,19.834,5,5,18295,5,3
E,E01029528,19.833,11.1,8.6,19.833,5,5,18297,5,3
E,E01001092,19.832,8.3,10.7,19.832,5,5,18298,5,3
E,E01032657,19.831,9.2,6.4,19.831,5,5,18299.5,5,3
E,E01015723,19.831,9.4,7.6,19.831,5,5,18299.5,5,3
E,E01025239,19.83,12,11.2,19.83,5,5,18301.5,5,3
E,E01033289,19.83,9.6,7.4,19.83,5,5,18301.5,5,3
E,E01018024,19.828,7.5,5.5,19.828,5,5,18303,5,3
S,S01012762,21.06553529,12,10,19.82734071,4,5,18304,5,3
E,E01001500,19.827,12,6.9,19.827,5,5,18305,5,3
E,E01033325,19.826,4.5,1.3,19.826,5,5,18306.5,5,3
E,E01024025,19.826,12.6,9.6,19.826,5,5,18306.5,5,3
E,E01005507,19.825,11.5,8.7,19.825,5,5,18308,5,3
E,E01032070,19.824,10.8,9.4,19.824,5,5,18309.5,5,3
E,E01015905,19.824,13.2,8.2,19.824,5,5,18309.5,5,3
E,E01010110,19.822,10.1,14.1,19.822,5,5,18311.5,5,3
E,E01029503,19.822,12.7,9.9,19.822,5,5,18311.5,5,3
E,E01023258,19.821,9.2,8.3,19.821,5,5,18313,5,3
S,S01007547,18.71701914,11,4,19.82025147,5,5,18314,5,3
E,E01003739,19.82,17.3,8.3,19.82,5,5,18315,5,3
S,S01010799,21.96256363,13,12,19.81942863,4,5,18316,5,3
E,E01014923,19.819,13.6,12,19.819,5,5,18317,5,3
E,E01014518,19.818,11.8,7.7,19.818,5,5,18318,5,3
S,S01007693,19.42782233,9,7,19.81689122,5,5,18319,5,3
S,S01006695,21.7771474,12,12,19.81662249,4,5,18320,5,3
E,E01023533,19.816,12.4,8.6,19.816,5,5,18321,5,3
S,S01010640,21.41664783,12,11,19.81593067,4,5,18322,5,3
E,E01026276,19.814,10.3,7.8,19.814,5,5,18323,5,3
E,E01030259,19.812,6.8,5.2,19.812,5,5,18324.5,5,3
E,E01000943,19.812,10.9,11,19.812,5,5,18324.5,5,3
S,S01012909,22.14588868,16,11,19.81113795,4,5,18326,5,3
S,S01012806,20.50886327,11,9,19.80997569,5,5,18327,5,3
W,W01000434,16.3,8,5,19.80953159,6,5,18328,5,3
E,E01023369,19.809,15.2,10,19.809,5,5,18329,5,3
E,E01031869,19.808,12.9,11,19.808,5,5,18330,5,3
E,E01005229,19.807,9.7,8.9,19.807,5,5,18331,5,3
E,E01022441,19.805,7.5,5.7,19.805,5,5,18332,5,3
E,E01021841,19.804,11.9,8.1,19.804,5,5,18333,5,3
E,E01021991,19.803,11.1,8.6,19.803,5,5,18334,5,3
S,S01013199,20.86948661,13,9,19.80242625,4,5,18335,5,3
E,E01031529,19.802,7.7,7.9,19.802,5,5,18338,5,3
E,E01019371,19.802,13.7,9.9,19.802,5,5,18338,5,3
E,E01024485,19.802,13.5,10.2,19.802,5,5,18338,5,3
E,E01013973,19.802,4.9,1.8,19.802,5,5,18338,5,3
E,E01017412,19.802,5.5,5.3,19.802,5,5,18338,5,3
E,E01032328,19.799,11.7,10.4,19.799,5,5,18342,5,3
E,E01027477,19.799,6.4,4.9,19.799,5,5,18342,5,3
E,E01011968,19.799,11.7,11.4,19.799,5,5,18342,5,3
E,E01022272,19.798,16.9,12,19.798,5,5,18344,5,3
E,E01026776,19.797,9.7,9,19.797,5,5,18345.5,5,3
E,E01025580,19.797,11.3,13.1,19.797,5,5,18345.5,5,3
E,E01012295,19.796,15.2,12.4,19.796,5,5,18347,5,3
W,W01000024,16.2,13,7,19.7942563,6,5,18348,5,3
S,S01007308,18.50695429,8,5,19.79406888,5,5,18349,5,3
E,E01021417,19.794,10.6,9.5,19.794,5,5,18350,5,3
E,E01021497,19.792,12.1,8.4,19.792,5,5,18351,5,3
S,S01008561,19.0481619,9,6,19.791497,5,5,18352,5,3
E,E01007588,19.79,11.8,11,19.79,5,5,18353,5,3
S,S01011338,21.03530024,12,10,19.78836132,4,5,18354,5,3
E,E01003028,19.787,12,7,19.787,5,5,18355,5,3
E,E01018955,19.786,9.6,6.5,19.786,5,5,18356,5,3
E,E01032766,19.785,12.7,4.5,19.785,5,5,18357,5,3
E,E01023293,19.784,9,8,19.784,5,5,18358.5,5,3
E,E01018975,19.784,11.1,8,19.784,5,5,18358.5,5,3
E,E01033197,19.783,2.9,1.8,19.783,5,5,18360,5,3
E,E01027851,19.782,10.3,9.6,19.782,5,5,18361,5,3
E,E01022835,19.781,10.1,8.9,19.781,5,5,18362,5,3
E,E01003186,19.78,10.9,6.9,19.78,5,5,18363.5,5,3
E,E01032133,19.78,17.9,10.5,19.78,5,5,18363.5,5,3
E,E01026435,19.779,7.6,5.9,19.779,5,5,18365,5,3
E,E01020459,19.778,11.9,8.9,19.778,5,5,18366,5,3
W,W01000620,16.1,15,8,19.77747031,6,5,18367,5,3
E,E01004127,19.777,10.5,8.6,19.777,5,5,18368,5,3
E,E01016803,19.776,6.6,3.7,19.776,5,5,18369.5,5,3
E,E01031498,19.776,4.9,3.5,19.776,5,5,18369.5,5,3
E,E01030484,19.775,12,10.2,19.775,5,5,18371,5,3
W,W01000545,16.1,9,6,19.77444891,6,5,18372,5,3
E,E01008787,19.774,11.4,9.5,19.774,5,5,18373.5,5,3
E,E01026745,19.774,11.5,9.2,19.774,5,5,18373.5,5,3
E,E01001720,19.773,9.4,5.6,19.773,5,5,18375.5,5,3
E,E01016346,19.773,14.3,9.9,19.773,5,5,18375.5,5,3
E,E01031037,19.771,11.6,8.9,19.771,5,5,18377.5,5,3
E,E01015675,19.771,9.7,8.6,19.771,5,5,18377.5,5,3
E,E01029094,19.77,9.6,7.5,19.77,5,5,18380.5,5,3
E,E01029363,19.77,13.9,11.8,19.77,5,5,18380.5,5,3
E,E01021484,19.77,11,10.1,19.77,5,5,18380.5,5,3
E,E01018976,19.77,11.7,8.7,19.77,5,5,18380.5,5,3
S,S01007030,20.65342692,10,10,19.76851505,5,5,18383,5,3
E,E01001173,19.768,13,8.5,19.768,5,5,18384,5,3
E,E01000615,19.767,10.2,5.8,19.767,5,5,18385,5,3
W,W01000104,15.6,18,11,19.76590572,6,5,18386,5,3
E,E01026703,19.765,9,8.9,19.765,5,5,18387,5,3
S,S01008816,19.38096686,7,8,19.76488545,5,5,18388,5,3
E,E01000994,19.762,11.9,8.4,19.762,5,5,18389,5,3
E,E01021796,19.761,8.8,6.4,19.761,5,5,18391.5,5,3
E,E01016580,19.761,13.4,10.6,19.761,5,5,18391.5,5,3
E,E01003095,19.761,8.6,5.5,19.761,5,5,18391.5,5,3
E,E01019043,19.761,12.1,12.4,19.761,5,5,18391.5,5,3
E,E01023722,19.759,5.6,3.1,19.759,5,5,18394.5,5,3
E,E01006206,19.759,14.8,10.7,19.759,5,5,18394.5,5,3
E,E01004908,19.758,11.8,10.7,19.758,5,5,18396,5,3
W,W01000492,16,11,7,19.75766292,6,5,18397,5,3
E,E01000802,19.757,13.4,8,19.757,5,5,18398,5,3
S,S01007193,21.56668395,17,9,19.75632267,4,5,18399,5,3
S,S01007505,20.46579281,11,9,19.75444877,5,5,18400,5,3
E,E01022420,19.754,8.4,7.2,19.754,5,5,18401,5,3
E,E01009561,19.752,13.6,12.8,19.752,5,5,18402,5,3
S,S01007234,21.19604402,15,9,19.75095861,4,5,18403,5,3
S,S01010787,19.91318755,8,9,19.75072751,5,5,18404,5,3
E,E01001146,19.749,12.7,9.1,19.749,5,5,18405,5,3
E,E01030572,19.748,10.2,8.4,19.748,5,5,18406,5,3
E,E01012773,19.747,10.9,8.3,19.747,5,5,18407.5,5,3
E,E01003415,19.747,14.3,8.8,19.747,5,5,18407.5,5,3
W,W01001470,15.5,11,9,19.74458763,6,5,18409,5,3
E,E01030433,19.744,13,9,19.744,5,5,18410,5,3
E,E01031936,19.742,13.6,10.1,19.742,5,5,18411,5,3
E,E01002699,19.741,13.8,9.1,19.741,5,5,18412.5,5,3
E,E01016857,19.741,10.9,8.4,19.741,5,5,18412.5,5,3
E,E01020101,19.74,13.2,10.7,19.74,5,5,18414,5,3
E,E01024815,19.739,11.9,7.1,19.739,5,5,18415.5,5,3
E,E01023010,19.739,11.2,9.5,19.739,5,5,18415.5,5,3
E,E01002520,19.737,16.4,9.2,19.737,5,5,18418,5,3
E,E01005617,19.737,9.7,8.5,19.737,5,5,18418,5,3
E,E01009689,19.737,7.6,6.1,19.737,5,5,18418,5,3
S,S01011713,20.62852115,10,10,19.73640625,5,5,18420,5,3
E,E01002212,19.735,14.6,9.4,19.735,5,5,18421,5,3
E,E01001677,19.733,13.9,8.1,19.733,5,5,18422,5,3
E,E01006156,19.732,13.1,13,19.732,5,5,18423,5,3
E,E01002342,19.728,13.5,8.8,19.728,5,5,18424,5,3
E,E01029108,19.727,12.1,10.7,19.727,5,5,18425,5,3
E,E01011248,19.726,11.5,9.8,19.726,5,5,18426,5,3
E,E01019132,19.725,7.6,5.5,19.725,5,5,18427,5,3
E,E01026651,19.724,8.3,8.5,19.724,5,5,18428,5,3
E,E01027706,19.723,13.2,9.6,19.723,5,5,18429,5,3
E,E01013244,19.722,14.1,12.4,19.722,5,5,18430.5,5,3
E,E01014534,19.722,6.5,7.2,19.722,5,5,18430.5,5,3
E,E01000158,19.721,13,8.7,19.721,5,5,18432.5,5,3
E,E01015746,19.721,8.9,8.7,19.721,5,5,18432.5,5,3
E,E01013913,19.72,12.5,10,19.72,5,5,18434,5,3
E,E01024421,19.718,8.9,5.4,19.718,5,5,18435,5,3
E,E01029696,19.717,5.1,5.1,19.717,5,5,18436.5,5,3
E,E01007912,19.717,11,9.7,19.717,5,5,18436.5,5,3
E,E01001099,19.716,13.8,10.3,19.716,5,5,18438,5,3
S,S01012294,20.43486981,11,9,19.71458248,5,5,18439,5,3
E,E01016886,19.714,11.9,10.2,19.714,5,5,18440,5,3
E,E01019314,19.713,5.3,5.3,19.713,5,5,18441,5,3
E,E01020247,19.712,15.3,13.1,19.712,5,5,18442,5,3
E,E01017961,19.71,13.4,10.7,19.71,5,5,18443,5,3
E,E01024038,19.707,9.2,10.6,19.707,5,5,18444.5,5,3
E,E01031515,19.707,13.1,7.9,19.707,5,5,18444.5,5,3
E,E01027918,19.706,10.7,9.7,19.706,5,5,18446.5,5,3
E,E01025435,19.706,11.6,12.5,19.706,5,5,18446.5,5,3
W,W01001511,15.7,14,9,19.70579425,6,5,18448,5,3
E,E01023342,19.705,12.6,7.6,19.705,5,5,18449,5,3
S,S01009409,20.42703415,11,9,19.70448066,5,5,18450,5,3
E,E01006978,19.704,9.1,9.6,19.704,5,5,18451,5,3
E,E01025573,19.701,9.7,9.2,19.701,5,5,18452,5,3
E,E01018105,19.7,12.4,7.7,19.7,5,5,18453,5,3
E,E01002232,19.699,15.4,8.3,19.699,5,5,18454,5,3
E,E01024561,19.698,7.2,6.7,19.698,5,5,18455,5,3
S,S01008336,21.69138198,14,11,19.69765188,4,5,18456,5,3
E,E01000606,19.696,12,7.5,19.696,5,5,18457.5,5,3
E,E01005922,19.696,9.7,10.3,19.696,5,5,18457.5,5,3
E,E01021097,19.695,7.5,6.2,19.695,5,5,18459,5,3
S,S01009030,19.69761377,11,7,19.69224024,5,5,18460,5,3
E,E01011415,19.692,7.2,8.1,19.692,5,5,18462,5,3
E,E01027892,19.692,12.8,11.7,19.692,5,5,18462,5,3
E,E01018627,19.692,11.2,10.7,19.692,5,5,18462,5,3
E,E01023427,19.691,14.4,9.5,19.691,5,5,18464,5,3
S,S01013069,19.14518532,8,7,19.68874694,5,5,18465,5,3
E,E01000940,19.688,14.4,7.7,19.688,5,5,18466,5,3
E,E01018418,19.687,8,8.3,19.687,5,5,18467,5,3
E,E01019520,19.684,11.2,9.2,19.684,5,5,18468,5,3
E,E01025231,19.683,5.5,5.2,19.683,5,5,18469,5,3
E,E01026409,19.681,7,7.5,19.681,5,5,18470,5,3
E,E01000224,19.679,15.2,9.7,19.679,5,5,18471,5,3
E,E01002869,19.675,11.4,7.6,19.675,5,5,18474,5,3
E,E01031403,19.675,11.4,7.3,19.675,5,5,18474,5,3
E,E01006576,19.675,8,7.3,19.675,5,5,18474,5,3
E,E01012819,19.675,10.5,7.7,19.675,5,5,18474,5,3
E,E01012645,19.675,14.1,8.9,19.675,5,5,18474,5,3
E,E01011820,19.674,10.6,9,19.674,5,5,18477,5,3
S,S01012720,20.94506343,12,10,19.672027,4,5,18478,5,3
E,E01031385,19.671,14.3,9.5,19.671,5,5,18479.5,5,3
E,E01004056,19.671,13,8.4,19.671,5,5,18479.5,5,3
E,E01033083,19.67,5.5,3,19.67,5,5,18482.5,5,3
E,E01000476,19.67,9.8,5.8,19.67,5,5,18482.5,5,3
E,E01012796,19.67,8.5,7.9,19.67,5,5,18482.5,5,3
E,E01018079,19.67,12,11.3,19.67,5,5,18482.5,5,3
W,W01000004,15.5,12,9,19.66920087,6,5,18485,5,3
E,E01031477,19.669,8.2,7.6,19.669,5,5,18486,5,3
E,E01004641,19.668,12.4,9.4,19.668,5,5,18487,5,3
S,S01008836,20.94155287,12,10,19.66750113,4,5,18488,5,3
E,E01005520,19.667,10.8,10.6,19.667,5,5,18489,5,3
E,E01028134,19.666,12.3,7.4,19.666,5,5,18490,5,3
E,E01004888,19.665,12.6,13,19.665,5,5,18492.5,5,3
E,E01025085,19.665,9.7,9.7,19.665,5,5,18492.5,5,3
E,E01015301,19.665,12.1,9.8,19.665,5,5,18492.5,5,3
E,E01003083,19.665,11.3,8.9,19.665,5,5,18492.5,5,3
E,E01029163,19.663,6,6.1,19.663,5,5,18495,5,3
S,S01012461,20.94338756,14,9,19.6614656,4,5,18496,5,3
E,E01019282,19.66,9.4,12.3,19.66,5,5,18498,5,3
E,E01002399,19.66,12.5,6.7,19.66,5,5,18498,5,3
E,E01012829,19.66,7.8,7.4,19.66,5,5,18498,5,3
E,E01010380,19.657,9.2,10.9,19.657,5,5,18500,5,3
S,S01011183,21.11536222,13,10,19.65534355,4,5,18501,5,3
E,E01020740,19.654,11.6,11,19.654,5,5,18502.5,5,3
E,E01006512,19.654,6.6,4.8,19.654,5,5,18502.5,5,3
E,E01002454,19.651,13.3,11,19.651,5,5,18504,5,3
S,S01011504,19.84825959,12,7,19.65021996,5,5,18505,5,3
E,E01031016,19.649,12,9.4,19.649,5,5,18507,5,3
E,E01019363,19.649,10.6,9.1,19.649,5,5,18507,5,3
E,E01031786,19.649,12.2,9.4,19.649,5,5,18507,5,3
W,W01001370,15.8,13,8,19.64719348,6,5,18509,5,3
E,E01011384,19.647,10.8,11.4,19.647,5,5,18510,5,3
E,E01024788,19.646,13.5,9.1,19.646,5,5,18511.5,5,3
E,E01000038,19.646,12.7,7.9,19.646,5,5,18511.5,5,3
E,E01019780,19.642,14.7,12.2,19.642,5,5,18513,5,3
E,E01023151,19.64,15.7,9.4,19.64,5,5,18514.5,5,3
E,E01013784,19.64,10.7,7.3,19.64,5,5,18514.5,5,3
E,E01011063,19.638,10.1,7.3,19.638,5,5,18516,5,3
E,E01009802,19.637,12.7,9.6,19.637,5,5,18517.5,5,3
E,E01014795,19.637,12.1,10.5,19.637,5,5,18517.5,5,3
E,E01004779,19.636,13.1,11.9,19.636,5,5,18519,5,3
E,E01032264,19.635,10.7,7.7,19.635,5,5,18520.5,5,3
E,E01021501,19.635,13.3,9.9,19.635,5,5,18520.5,5,3
S,S01010578,21.2757911,12,11,19.63433654,4,5,18522,5,3
W,W01001382,15.3,13,10,19.63411819,6,5,18523,5,3
E,E01017030,19.633,7.9,4.9,19.633,5,5,18524,5,3
W,W01000247,15.3,10,9,19.63260749,6,5,18525,5,3
E,E01021837,19.632,12,9.4,19.632,5,5,18527,5,3
E,E01029066,19.632,15.1,10.3,19.632,5,5,18527,5,3
E,E01000593,19.632,14.3,7.7,19.632,5,5,18527,5,3
E,E01029229,19.631,10.7,7.4,19.631,5,5,18529.5,5,3
E,E01029504,19.631,13.5,10.8,19.631,5,5,18529.5,5,3
W,W01000108,15.7,15,9,19.63040749,6,5,18531,5,3
E,E01011089,19.63,10.4,9.5,19.63,5,5,18532,5,3
E,E01021820,19.629,13.6,8.4,19.629,5,5,18533,5,3
E,E01013180,19.628,14.1,9.5,19.628,5,5,18535.5,5,3
E,E01013359,19.628,11.4,9.7,19.628,5,5,18535.5,5,3
E,E01022150,19.628,13.2,9.9,19.628,5,5,18535.5,5,3
E,E01002479,19.628,13.9,9.8,19.628,5,5,18535.5,5,3
E,E01014927,19.627,13.3,9,19.627,5,5,18538,5,3
E,E01002885,19.621,8.4,5,19.621,5,5,18539,5,3
E,E01000949,19.618,15.7,10.1,19.618,5,5,18540.5,5,3
E,E01006070,19.618,8.7,8.9,19.618,5,5,18540.5,5,3
E,E01019744,19.617,9.8,11,19.617,5,5,18542.5,5,3
E,E01006366,19.617,11.3,14.1,19.617,5,5,18542.5,5,3
W,W01001629,15.2,12,10,19.6158215,6,5,18544,5,3
E,E01029403,19.615,11.6,10.2,19.615,5,5,18546,5,3
E,E01015717,19.615,10.9,7.1,19.615,5,5,18546,5,3
E,E01029165,19.615,6.9,5.7,19.615,5,5,18546,5,3
E,E01016203,19.614,14.2,11.6,19.614,5,5,18548,5,3
E,E01011748,19.612,9.6,10.8,19.612,5,5,18549,5,3
E,E01027092,19.611,12.3,10.6,19.611,5,5,18550.5,5,3
E,E01012904,19.611,14,9,19.611,5,5,18550.5,5,3
